year,stateProvince,decimalLatitude,decimalLongitude,,,,,
2002,Tasmania,-43.5954,146.9244,,,,,
2002,Tasmania,-41.8196,148.2788,,,,,
2002,Tasmania,-41.2882,148.3641,,,,,
2002,Tasmania,-41.2862,148.3666,,,,,
2002,Tasmania,-42.1516,148.3256,,,,,
2002,Tasmania,-43.5818,146.9297,,,,,
2002,Tasmania,-43.4038,147.3625,,,,,
2002,Tasmania,-41.2874,148.3657,,,,,
2002,Tasmania,-43.1102,147.3901,,,,,
2002,Tasmania,-42.3224,148.33,,,,,
2002,Tasmania,-43.3919,147.3801,,,,,
2002,Tasmania,-41.9269,148.3243,,,,,
2002,Tasmania,-41.5047,148.2787,,,,,
2002,Tasmania,-40.9885,148.3486,,,,,
2002,Tasmania,-43.4403,147.3439,,,,,
2002,Tasmania,-43.532,147.0087,,,,,
2002,Tasmania,-42.3352,148.292,,,,,
2002,Tasmania,-43.2341,147.7794,,,,,
2002,Tasmania,-43.1935,147.7108,,,,,
2002,Tasmania,-41.2894,148.3639,,,,,
2002,Tasmania,-41.8733,148.3106,,,,,
2002,Tasmania,-43.5487,146.9501,,,,,
2002,Tasmania,-40.9887,148.3392,,,,,
2002,Tasmania,-40.9966,148.354,,,,,
2002,Tasmania,-43.5484,146.9502,,,,,
2002,Tasmania,-43.2341,147.7794,,,,,
2002,Tasmania,-43.188,147.7106,,,,,
2002,Tasmania,-42.123,148.3465,,,,,
2002,Tasmania,-42.8632,147.9668,,,,,
2002,Tasmania,-43.5385,146.9596,,,,,
2002,Tasmania,-41.8219,148.2817,,,,,
2002,Tasmania,-43.4072,147.3592,,,,,
2002,Tasmania,-42.1633,148.3089,,,,,
2002,Tasmania,-42.158,148.3203,,,,,
2002,Tasmania,-41.3458,148.3449,,,,,
2002,Tasmania,-41.349,148.3477,,,,,
2002,Tasmania,-43.1426,147.3975,,,,,
2002,Tasmania,-42.123,148.3463,,,,,
2002,Tasmania,-42.9003,147.9869,,,,,
2002,Tasmania,-43.3822,147.3826,,,,,
2002,Tasmania,-43.1315,147.401,,,,,
2002,Tasmania,-43.1101,147.3889,,,,,
2002,Tasmania,-41.8734,148.3106,,,,,
2002,Tasmania,-42.3222,148.318,,,,,
2002,Tasmania,-40.9979,148.356,,,,,
2002,Tasmania,-40.918,148.3284,,,,,
2002,Tasmania,-43.2368,147.7873,,,,,
2002,Tasmania,-42.1204,148.3529,,,,,
2002,Tasmania,-42.9564,147.9949,,,,,
2002,Tasmania,-41.8842,148.309,,,,,
2002,Tasmania,-41.5234,148.2879,,,,,
2002,Tasmania,-43.5415,146.958,,,,,
2002,Tasmania,-41.3557,148.3479,,,,,
2002,Tasmania,-41.2869,148.366,,,,,
2002,Tasmania,-42.1616,148.3149,,,,,
2002,Tasmania,-40.9307,148.3245,,,,,
2002,Tasmania,-43.1745,147.4106,,,,,
2002,Tasmania,-42.9318,147.993,,,,,
2002,Tasmania,-42.0718,148.3166,,,,,
2002,Tasmania,-43.1456,147.3977,,,,,
2002,Tasmania,-41.3534,148.3407,,,,,
2002,Tasmania,-43.4066,147.3588,,,,,
2002,Tasmania,-41.5921,148.3248,,,,,
2002,Tasmania,-42.1515,148.3254,,,,,
2002,Tasmania,-42.3379,148.2921,,,,,
2002,Tasmania,-43.5282,147.0064,,,,,
2002,Tasmania,-42.6125,148.1388,,,,,
2002,Tasmania,-43.1874,147.4152,,,,,
2002,Tasmania,-42.8581,147.973,,,,,
2002,Tasmania,-43.5251,147.0051,,,,,
2002,Tasmania,-41.3539,148.3421,,,,,
2002,Tasmania,-42.0678,148.3139,,,,,
2002,Tasmania,-40.9686,148.3241,,,,,
2002,Tasmania,-43.5514,146.9441,,,,,
2002,Tasmania,-43.1338,147.4009,,,,,
2002,Tasmania,-42.8928,147.9862,,,,,
2002,Tasmania,-41.8195,148.2837,,,,,
2002,Tasmania,-42.9541,147.9971,,,,,
2002,Tasmania,-41.8704,148.3111,,,,,
2002,Tasmania,-43.3827,147.382,,,,,
2002,Tasmania,-42.8928,147.9879,,,,,
2002,Tasmania,-43.5426,146.9568,,,,,
2002,Tasmania,-43.5412,146.9993,,,,,
2002,Tasmania,-43.1737,147.41,,,,,
2002,Tasmania,-42.1515,148.3256,,,,,
2002,Tasmania,-41.2881,148.3641,,,,,
2002,Tasmania,-43.1313,147.4011,,,,,
2002,Tasmania,-43.1755,147.4104,,,,,
2002,Tasmania,-42.6703,148.1158,,,,,
2002,Tasmania,-43.5524,146.9419,,,,,
2002,Tasmania,-42.8633,147.9704,,,,,
2002,Tasmania,-41.6186,148.323,,,,,
2002,Tasmania,-41.5755,148.3212,,,,,
2002,Tasmania,-41.9288,148.3229,,,,,
2002,Tasmania,-43.5384,146.9596,,,,,
2002,Tasmania,-42.6703,148.12,,,,,
2002,Tasmania,-42.3453,148.3417,,,,,
2002,Tasmania,-42.5968,148.1279,,,,,
2002,Tasmania,-41.5783,148.323,,,,,
2002,Tasmania,-43.1337,147.4009,,,,,
2002,Tasmania,-41.8701,148.3112,,,,,
2002,Tasmania,-42.6647,148.1308,,,,,
2002,Tasmania,-43.5414,146.9995,,,,,
2002,Tasmania,-42.869,147.9734,,,,,
2002,Tasmania,-41.5976,148.3225,,,,,
2002,Tasmania,-43.3828,147.382,,,,,
2002,Tasmania,-42.162,148.3155,,,,,
2002,Tasmania,-43.1399,147.3976,,,,,
2002,Tasmania,-42.1235,148.3462,,,,,
2002,Tasmania,-42.3447,148.3355,,,,,
2002,Tasmania,-41.2799,148.3616,,,,,
2002,Tasmania,-43.1104,147.3872,,,,,
2002,Tasmania,-42.6128,148.1387,,,,,
2002,Tasmania,-42.1209,148.354,,,,,
2002,Tasmania,-41.5729,148.3201,,,,,
2002,Tasmania,-42.9019,147.9889,,,,,
2002,Tasmania,-42.9358,147.9898,,,,,
2002,Tasmania,-41.2756,148.3613,,,,,
2002,Tasmania,-43.5509,146.9454,,,,,
2002,Tasmania,-42.6707,148.1168,,,,,
2002,Tasmania,-43.4448,147.3423,,,,,
2002,Tasmania,-43.3772,147.3837,,,,,
2002,Tasmania,-42.8929,147.9856,,,,,
2002,Tasmania,-42.9362,147.99,,,,,
2002,Tasmania,-42.8633,147.9706,,,,,
2002,Tasmania,-41.8698,148.3037,,,,,
2002,Tasmania,-42.5956,148.1278,,,,,
2002,Tasmania,-43.5816,146.9295,,,,,
2002,Tasmania,-41.2574,148.3401,,,,,
2002,Tasmania,-43.5476,147.0062,,,,,
2002,Tasmania,-42.154,148.3214,,,,,
2002,Tasmania,-43.4295,147.342,,,,,
2002,Tasmania,-43.5507,146.946,,,,,
2002,Tasmania,-42.8701,147.9733,,,,,
2002,Tasmania,-43.4294,147.3417,,,,,
2002,Tasmania,-42.9359,147.9897,,,,,
2002,Tasmania,-42.1209,148.3538,,,,,
2002,Tasmania,-41.8196,148.279,,,,,
2002,Tasmania,-41.8232,148.2765,,,,,
2002,Tasmania,-43.596,146.925,,,,,
2002,Tasmania,-42.3345,148.2902,,,,,
2002,Tasmania,-42.3459,148.3407,,,,,
2002,Tasmania,-43.1102,147.3858,,,,,
2002,Tasmania,-42.1529,148.3223,,,,,
2002,Tasmania,-42.6124,148.1388,,,,,
2002,Tasmania,-41.5218,148.2885,,,,,
2002,Tasmania,-41.9139,148.3274,,,,,
2002,Tasmania,-40.9667,148.3231,,,,,
2002,Tasmania,-43.5967,146.9247,,,,,
2002,Tasmania,-40.9965,148.3539,,,,,
2002,Tasmania,-42.3457,148.3281,,,,,
2002,Tasmania,-43.134,147.401,,,,,
2002,Tasmania,-42.6425,148.1559,,,,,
2002,Tasmania,-43.4066,147.3611,,,,,
2002,Tasmania,-42.3367,148.2921,,,,,
2002,Tasmania,-42.6638,148.1317,,,,,
2002,Tasmania,-42.0706,148.3159,,,,,
2002,Tasmania,-41.9192,148.3268,,,,,
2002,Tasmania,-41.5924,148.323,,,,,
2002,Tasmania,-41.6172,148.323,,,,,
2002,Tasmania,-43.594,146.9201,,,,,
2002,Tasmania,-42.071,148.3159,,,,,
2002,Tasmania,-42.6133,148.1376,,,,,
2002,Tasmania,-42.8633,147.9706,,,,,
2002,Tasmania,-41.8709,148.3034,,,,,
2002,Tasmania,-41.3563,148.3464,,,,,
2002,Tasmania,-41.6226,148.3239,,,,,
2002,Tasmania,-43.4052,147.3616,,,,,
2002,Tasmania,-40.9306,148.3244,,,,,
2002,Tasmania,-43.1302,147.4016,,,,,
2002,Tasmania,-43.3968,147.3649,,,,,
2002,Tasmania,-42.0746,148.3194,,,,,
2002,Tasmania,-43.5251,147.005,,,,,
2002,Tasmania,-42.6501,148.1697,,,,,
2002,Tasmania,-42.322,148.3197,,,,,
2002,Tasmania,-43.1375,147.3998,,,,,
2002,Tasmania,-42.0746,148.3194,,,,,
2002,Tasmania,-40.931,148.3248,,,,,
2002,Tasmania,-40.9162,148.3217,,,,,
2002,Tasmania,-43.1343,147.4013,,,,,
2002,Tasmania,-43.1103,147.3925,,,,,
2002,Tasmania,-43.2341,147.7797,,,,,
2002,Tasmania,-43.1424,147.3973,,,,,
2002,Tasmania,-42.1559,148.3212,,,,,
2002,Tasmania,-42.3411,148.3426,,,,,
2002,Tasmania,-42.0705,148.3158,,,,,
2002,Tasmania,-43.1799,147.4134,,,,,
2002,Tasmania,-42.1242,148.3456,,,,,
2002,Tasmania,-41.8197,148.2783,,,,,
2002,Tasmania,-43.1716,147.4082,,,,,
2002,Tasmania,-43.1934,147.7108,,,,,
2002,Tasmania,-43.1853,147.7132,,,,,
2002,Tasmania,-43.5547,146.9515,,,,,
2002,Tasmania,-42.889,147.9816,,,,,
2002,Tasmania,-42.1177,148.3557,,,,,
2002,Tasmania,-42.1515,148.3255,,,,,
2002,Tasmania,-41.2723,148.3568,,,,,
2002,Tasmania,-40.972,148.3265,,,,,
2002,Tasmania,-42.6691,148.1236,,,,,
2002,Tasmania,-41.2872,148.3659,,,,,
2002,Tasmania,-42.0645,148.3164,,,,,
2002,Tasmania,-43.1355,147.3999,,,,,
2002,Tasmania,-43.1365,147.4007,,,,,
2002,Tasmania,-42.6505,148.17,,,,,
2002,Tasmania,-42.6659,148.1367,,,,,
2002,Tasmania,-40.9965,148.3539,,,,,
2002,Tasmania,-43.3822,147.3826,,,,,
2002,Tasmania,-42.3357,148.2919,,,,,
2002,Tasmania,-41.2895,148.3639,,,,,
2002,Tasmania,-41.2756,148.3613,,,,,
2002,Tasmania,-43.5247,147.0071,,,,,
2002,Tasmania,-43.1819,147.4145,,,,,
2002,Tasmania,-40.9861,148.3375,,,,,
2002,Tasmania,-41.9256,148.3255,,,,,
2002,Tasmania,-43.1102,147.391,,,,,
2002,Tasmania,-42.0892,148.3271,,,,,
2002,Tasmania,-40.9181,148.3269,,,,,
2002,Tasmania,-41.5743,148.3206,,,,,
2002,Tasmania,-42.6468,148.1618,,,,,
2002,Tasmania,-42.3411,148.3428,,,,,
2002,Tasmania,-43.4374,147.3435,,,,,
2002,Tasmania,-41.3474,148.349,,,,,
2002,Tasmania,-40.9142,148.3196,,,,,
2002,Tasmania,-43.1967,147.7141,,,,,
2002,Tasmania,-43.1104,147.3873,,,,,
2002,Tasmania,-41.823,148.2774,,,,,
2002,Tasmania,-43.376,147.383,,,,,
2002,Tasmania,-42.5954,148.1276,,,,,
2002,Tasmania,-43.378,147.3833,,,,,
2002,Tasmania,-43.5852,146.928,,,,,
2002,Tasmania,-43.5246,147.0078,,,,,
2002,Tasmania,-43.44,147.3452,,,,,
2002,Tasmania,-40.9168,148.3226,,,,,
2002,Tasmania,-41.2759,148.3617,,,,,
2002,Tasmania,-42.5956,148.1278,,,,,
2002,Tasmania,-42.5954,148.1276,,,,,
2002,Tasmania,-42.1174,148.3556,,,,,
2002,Tasmania,-42.0889,148.3274,,,,,
2002,Tasmania,-43.3916,147.3802,,,,,
2002,Tasmania,-42.8633,147.9669,,,,,
2002,Tasmania,-43.4002,147.3647,,,,,
2002,Tasmania,-43.1859,147.4138,,,,,
2002,Tasmania,-41.9142,148.3277,,,,,
2002,Tasmania,-42.3411,148.3427,,,,,
2002,Tasmania,-43.2349,147.7806,,,,,
2002,Tasmania,-43.595,146.9233,,,,,
2002,Tasmania,-42.13,148.3365,,,,,
2002,Tasmania,-40.9179,148.3282,,,,,
2002,Tasmania,-42.9359,147.9902,,,,,
2002,Tasmania,-43.5469,146.95,,,,,
2002,Tasmania,-42.6525,148.1673,,,,,
2002,Tasmania,-42.9318,147.995,,,,,
2002,Tasmania,-43.5358,146.9606,,,,,
2002,Tasmania,-43.5963,146.9225,,,,,
2002,Tasmania,-41.2895,148.3639,,,,,
2002,Tasmania,-42.346,148.3312,,,,,
2002,Tasmania,-42.8929,147.9876,,,,,
2002,Tasmania,-40.9181,148.3244,,,,,
2002,Tasmania,-42.9016,147.9889,,,,,
2002,Tasmania,-43.4304,147.3457,,,,,
2002,Tasmania,-43.5963,146.9225,,,,,
2002,Tasmania,-41.2798,148.3619,,,,,
2002,Tasmania,-43.533,147.0085,,,,,
2002,Tasmania,-41.9295,148.3217,,,,,
2002,Tasmania,-41.8232,148.2784,,,,,
2002,Tasmania,-41.9189,148.3273,,,,,
2002,Tasmania,-43.1713,147.4094,,,,,
2002,Tasmania,-42.1217,148.3563,,,,,
2002,Tasmania,-43.3797,147.3829,,,,,
2002,Tasmania,-42.3282,148.3268,,,,,
2002,Tasmania,-42.9528,147.9969,,,,,
2002,Tasmania,-42.6098,148.1393,,,,,
2002,Tasmania,-43.239,147.7932,,,,,
2002,Tasmania,-42.6001,148.1302,,,,,
2002,Tasmania,-42.6521,148.1662,,,,,
2002,Tasmania,-42.6706,148.1165,,,,,
2002,Tasmania,-40.997,148.3541,,,,,
2002,Tasmania,-43.1082,147.3868,,,,,
2002,Tasmania,-42.6468,148.1618,,,,,
2002,Tasmania,-43.5968,146.9245,,,,,
2002,Tasmania,-40.9181,148.3245,,,,,
2002,Tasmania,-41.5921,148.3248,,,,,
2002,Tasmania,-43.174,147.4101,,,,,
2002,Tasmania,-42.6656,148.1367,,,,,
2002,Tasmania,-40.9981,148.356,,,,,
2002,Tasmania,-43.5359,146.9605,,,,,
2002,Tasmania,-43.185,147.7132,,,,,
2002,Tasmania,-42.3462,148.3336,,,,,
2002,Tasmania,-40.9915,148.3501,,,,,
2002,Tasmania,-42.6438,148.1575,,,,,
2002,Tasmania,-40.9179,148.3282,,,,,
2002,Tasmania,-43.5306,147.0094,,,,,
2002,Tasmania,-43.1768,147.4109,,,,,
2002,Tasmania,-43.5359,146.9605,,,,,
2002,Tasmania,-43.137,147.668,,,,,
2002,Tasmania,-42.09,148.3261,,,,,
2002,Tasmania,-42.6468,148.1618,,,,,
2002,Tasmania,-41.8698,148.3039,,,,,
2002,Tasmania,-41.8203,148.2758,,,,,
2002,Tasmania,-41.355,148.3348,,,,,
2002,Tasmania,-40.9141,148.32,,,,,
2002,Tasmania,-42.9019,147.9889,,,,,
2002,Tasmania,-43.3982,147.3642,,,,,
2002,Tasmania,-42.6468,148.1618,,,,,
2002,Tasmania,-43.3813,147.3826,,,,,
2002,Tasmania,-41.9138,148.3273,,,,,
2002,Tasmania,-42.9005,147.9878,,,,,
2002,Tasmania,-42.1517,148.3284,,,,,
2002,Tasmania,-42.1298,148.3361,,,,,
2002,Tasmania,-41.2603,148.3393,,,,,
2002,Tasmania,-43.13,147.6704,,,,,
2002,Tasmania,-40.9687,148.3243,,,,,
2002,Tasmania,-40.9887,148.3392,,,,,
2002,Tasmania,-42.6427,148.155,,,,,
2002,Tasmania,-42.9018,147.9892,,,,,
2002,Tasmania,-42.6065,148.1349,,,,,
2002,Tasmania,-42.6454,148.1623,,,,,
2002,Tasmania,-42.9018,147.9893,,,,,
2002,Tasmania,-41.8334,148.2795,,,,,
2002,Tasmania,-43.3813,147.3827,,,,,
2002,Tasmania,-42.6442,148.1611,,,,,
2002,Tasmania,-42.0749,148.3194,,,,,
2002,Tasmania,-42.1203,148.35,,,,,
2002,Tasmania,-41.6043,148.3251,,,,,
2002,Tasmania,-42.9355,147.9904,,,,,
2002,Tasmania,-42.1199,148.358,,,,,
2002,Tasmania,-43.1065,147.3887,,,,,
2002,Tasmania,-43.2339,147.781,,,,,
2002,Tasmania,-42.1238,148.3461,,,,,
2002,Tasmania,-42.9359,147.9902,,,,,
2002,Tasmania,-43.5523,146.942,,,,,
2002,Tasmania,-41.9291,148.3219,,,,,
2002,Tasmania,-42.8585,147.9749,,,,,
2002,Tasmania,-41.3559,148.3479,,,,,
2002,Tasmania,-43.13,147.6704,,,,,
2002,Tasmania,-42.1616,148.3149,,,,,
2002,Tasmania,-43.5943,146.9209,,,,,
2002,Tasmania,-42.126,148.3439,,,,,
2002,Tasmania,-43.1398,147.3977,,,,,
2002,Tasmania,-42.1271,148.3415,,,,,
2002,Tasmania,-41.913,148.3263,,,,,
2002,Tasmania,-43.3763,147.3839,,,,,
2002,Tasmania,-43.1713,147.4093,,,,,
2002,Tasmania,-43.2341,147.7809,,,,,
2002,Tasmania,-42.8677,147.9735,,,,,
2002,Tasmania,-41.3526,148.3359,,,,,
2002,Tasmania,-41.2874,148.3658,,,,,
2002,Tasmania,-43.538,146.9598,,,,,
2002,Tasmania,-41.9294,148.3217,,,,,
2002,Tasmania,-43.1422,147.3969,,,,,
2002,Tasmania,-41.2498,148.3318,,,,,
2002,Tasmania,-41.8196,148.2838,,,,,
2002,Tasmania,-43.0934,147.3779,,,,,
2002,Tasmania,-40.9145,148.3196,,,,,
2002,Tasmania,-41.2604,148.3393,,,,,
2002,Tasmania,-42.3411,148.3426,,,,,
2002,Tasmania,-41.9258,148.3252,,,,,
2002,Tasmania,-42.8582,147.9731,,,,,
2002,Tasmania,-42.3401,148.3397,,,,,
2002,Tasmania,-43.1969,147.7136,,,,,
2002,Tasmania,-43.0939,147.3783,,,,,
2002,Tasmania,-42.9563,147.9957,,,,,
2002,Tasmania,-41.8229,148.2799,,,,,
2002,Tasmania,-43.1713,147.4094,,,,,
2002,Tasmania,-42.6087,148.1358,,,,,
2002,Tasmania,-42.3465,148.3329,,,,,
2002,Tasmania,-42.6702,148.1224,,,,,
2002,Tasmania,-41.5219,148.2879,,,,,
2002,Tasmania,-41.3454,148.3394,,,,,
2002,Tasmania,-42.9018,147.9892,,,,,
2002,Tasmania,-41.8233,148.2764,,,,,
2002,Tasmania,-43.1443,147.6909,,,,,
2002,Tasmania,-43.4004,147.365,,,,,
2002,Tasmania,-42.1178,148.3558,,,,,
2002,Tasmania,-41.5925,148.3225,,,,,
2002,Tasmania,-43.4404,147.3426,,,,,
2002,Tasmania,-42.0854,148.3266,,,,,
2002,Tasmania,-42.6642,148.1359,,,,,
2002,Tasmania,-41.5831,148.3234,,,,,
2002,Tasmania,-42.0854,148.3266,,,,,
2002,Tasmania,-40.9162,148.3218,,,,,
2002,Tasmania,-43.1717,147.4101,,,,,
2002,Tasmania,-41.9187,148.328,,,,,
2002,Tasmania,-42.0657,148.3156,,,,,
2002,Tasmania,-41.6022,148.3248,,,,,
2002,Tasmania,-40.914,148.3194,,,,,
2002,Tasmania,-42.3215,148.3177,,,,,
2002,Tasmania,-43.3939,147.3781,,,,,
2002,Tasmania,-43.1456,147.3975,,,,,
2002,Tasmania,-43.1797,147.712,,,,,
2002,Tasmania,-42.1216,148.356,,,,,
2002,Tasmania,-42.0657,148.3156,,,,,
2002,Tasmania,-42.3157,148.3159,,,,,
2002,Tasmania,-41.917,148.3288,,,,,
2002,Tasmania,-42.3411,148.3426,,,,,
2002,Tasmania,-42.3459,148.3398,,,,,
2002,Tasmania,-41.522,148.2873,,,,,
2002,Tasmania,-42.1578,148.3203,,,,,
2002,Tasmania,-42.9006,147.9878,,,,,
2002,Tasmania,-43.3939,147.378,,,,,
2002,Tasmania,-43.5534,146.9498,,,,,
2002,Tasmania,-42.345,148.3305,,,,,
2002,Tasmania,-41.2722,148.3565,,,,,
2002,Tasmania,-41.3532,148.3356,,,,,
2002,Tasmania,-43.1334,147.669,,,,,
2002,Tasmania,-41.3547,148.3348,,,,,
2002,Tasmania,-40.9178,148.3226,,,,,
2002,Tasmania,-42.3454,148.3416,,,,,
2002,Tasmania,-43.1381,147.3997,,,,,
2002,Tasmania,-40.918,148.3284,,,,,
2002,Tasmania,-40.9212,148.3306,,,,,
2002,Tasmania,-41.2739,148.358,,,,,
2002,Tasmania,-41.9224,148.3258,,,,,
2002,Tasmania,-42.8564,147.9727,,,,,
2002,Tasmania,-42.0759,148.3195,,,,,
2002,Tasmania,-42.8678,147.9735,,,,,
2002,Tasmania,-41.6174,148.3229,,,,,
2002,Tasmania,-43.3918,147.3802,,,,,
2002,Tasmania,-42.9361,147.9901,,,,,
2002,Tasmania,-43.4044,147.3615,,,,,
2002,Tasmania,-43.4415,147.3417,,,,,
2002,Tasmania,-42.6632,148.1326,,,,,
2002,Tasmania,-40.9881,148.3484,,,,,
2002,Tasmania,-43.5244,147.0063,,,,,
2002,Tasmania,-40.915,148.3199,,,,,
2002,Tasmania,-42.3297,148.2804,,,,,
2002,Tasmania,-42.8916,147.986,,,,,
2002,Tasmania,-43.5534,146.9498,,,,,
2002,Tasmania,-43.5956,146.9245,,,,,
2002,Tasmania,-42.1515,148.3277,,,,,
2002,Tasmania,-41.2861,148.3673,,,,,
2002,Tasmania,-43.1354,147.3991,,,,,
2002,Tasmania,-41.3523,148.3362,,,,,
2002,Tasmania,-41.9213,148.3268,,,,,
2002,Tasmania,-42.1574,148.3204,,,,,
2002,Tasmania,-43.54,146.9971,,,,,
2002,Tasmania,-43.594,146.9199,,,,,
2002,Tasmania,-41.274,148.3584,,,,,
2002,Tasmania,-41.5999,148.324,,,,,
2002,Tasmania,-43.54,146.9971,,,,,
2002,Tasmania,-43.3763,147.3839,,,,,
2002,Tasmania,-43.3791,147.3831,,,,,
2002,Tasmania,-42.9019,147.9889,,,,,
2002,Tasmania,-42.3362,148.2919,,,,,
2002,Tasmania,-41.5888,148.324,,,,,
2002,Tasmania,-42.34,148.34,,,,,
2002,Tasmania,-42.3199,148.3176,,,,,
2002,Tasmania,-41.9258,148.3253,,,,,
2002,Tasmania,-43.5423,146.9572,,,,,
2002,Tasmania,-41.5234,148.2879,,,,,
2002,Tasmania,-40.918,148.3251,,,,,
2002,Tasmania,-42.9316,147.9928,,,,,
2002,Tasmania,-43.1816,147.7131,,,,,
2002,Tasmania,-40.9667,148.3231,,,,,
2002,Tasmania,-43.1734,147.4094,,,,,
2002,Tasmania,-42.345,148.3282,,,,,
2002,Tasmania,-41.8843,148.309,,,,,
2002,Tasmania,-43.1102,147.3859,,,,,
2002,Tasmania,-40.918,148.3251,,,,,
2002,Tasmania,-42.1642,148.3039,,,,,
2002,Tasmania,-41.6154,148.3247,,,,,
2002,Tasmania,-42.3404,148.3415,,,,,
2002,Tasmania,-43.1873,147.4147,,,,,
2002,Tasmania,-42.858,147.9728,,,,,
2002,Tasmania,-43.3913,147.38,,,,,
2002,Tasmania,-41.0001,148.3581,,,,,
2002,Tasmania,-43.538,146.9598,,,,,
2002,Tasmania,-40.9267,148.3208,,,,,
2002,Tasmania,-41.614,148.3255,,,,,
2002,Tasmania,-43.1287,147.4017,,,,,
2002,Tasmania,-41.9177,148.3288,,,,,
2002,Tasmania,-41.9139,148.3273,,,,,
2002,Tasmania,-40.9887,148.3393,,,,,
2002,Tasmania,-41.0001,148.3581,,,,,
2002,Tasmania,-43.5246,147.0067,,,,,
2002,Tasmania,-41.88,148.3173,,,,,
2002,Tasmania,-40.9726,148.3266,,,,,
2002,Tasmania,-43.5393,146.9595,,,,,
2002,Tasmania,-41.6151,148.325,,,,,
2002,Tasmania,-43.1366,147.4007,,,,,
2002,Tasmania,-42.6484,148.1679,,,,,
2002,Tasmania,-41.9188,148.3277,,,,,
2002,Tasmania,-42.6012,148.131,,,,,
2002,Tasmania,-40.9254,148.3203,,,,,
2002,Tasmania,-43.5496,146.9491,,,,,
2002,Tasmania,-41.8205,148.2741,,,,,
2002,Tasmania,-43.5943,146.921,,,,,
2002,Tasmania,-42.8889,147.9809,,,,,
2002,Tasmania,-41.3525,148.3359,,,,,
2002,Tasmania,-42.0708,148.3159,,,,,
2002,Tasmania,-41.6025,148.3249,,,,,
2002,Tasmania,-42.9576,147.9949,,,,,
2002,Tasmania,-42.0717,148.3164,,,,,
2002,Tasmania,-43.1457,147.3978,,,,,
2002,Tasmania,-42.9018,147.9891,,,,,
2002,Tasmania,-42.9308,147.992,,,,,
2002,Tasmania,-41.5739,148.3204,,,,,
2002,Tasmania,-43.3995,147.3645,,,,,
2002,Tasmania,-43.1313,147.4011,,,,,
2002,Tasmania,-42.1516,148.3247,,,,,
2002,Tasmania,-43.1743,147.4109,,,,,
2002,Tasmania,-42.8915,147.986,,,,,
2002,Tasmania,-41.5865,148.3237,,,,,
2002,Tasmania,-40.9224,148.3293,,,,,
2002,Tasmania,-42.6148,148.1369,,,,,
2002,Tasmania,-43.1322,147.4006,,,,,
2002,Tasmania,-43.4047,147.3615,,,,,
2002,Tasmania,-43.5499,146.9489,,,,,
2002,Tasmania,-43.1755,147.4104,,,,,
2002,Tasmania,-42.1513,148.3252,,,,,
2002,Tasmania,-41.9312,148.3205,,,,,
2002,Tasmania,-40.9669,148.3229,,,,,
2002,Tasmania,-42.1208,148.3535,,,,,
2002,Tasmania,-42.09,148.3261,,,,,
2002,Tasmania,-41.821,148.2831,,,,,
2002,Tasmania,-43.4305,147.3445,,,,,
2002,Tasmania,-42.1216,148.356,,,,,
2002,Tasmania,-42.3164,148.3157,,,,,
2002,Tasmania,-43.5395,146.9595,,,,,
2002,Tasmania,-42.889,147.9816,,,,,
2002,Tasmania,-43.3837,147.3812,,,,,
2002,Tasmania,-41.9313,148.3206,,,,,
2002,Tasmania,-43.3972,147.3647,,,,,
2002,Tasmania,-41.5868,148.3238,,,,,
2002,Tasmania,-40.9963,148.3538,,,,,
2002,Tasmania,-42.652,148.1676,,,,,
2002,Tasmania,-40.9887,148.3394,,,,,
2002,Tasmania,-43.5365,146.9603,,,,,
2002,Tasmania,-43.5956,146.9244,,,,,
2002,Tasmania,-43.1459,147.3988,,,,,
2002,Tasmania,-40.9316,148.333,,,,,
2002,Tasmania,-41.8224,148.281,,,,,
2002,Tasmania,-42.3456,148.3281,,,,,
2002,Tasmania,-43.5789,146.9268,,,,,
2002,Tasmania,-42.6704,148.1159,,,,,
2002,Tasmania,-42.1287,148.3383,,,,,
2002,Tasmania,-40.9271,148.3211,,,,,
2002,Tasmania,-43.542,146.9576,,,,,
2002,Tasmania,-41.2584,148.3398,,,,,
2002,Tasmania,-43.4307,147.3467,,,,,
2002,Tasmania,-42.0898,148.3263,,,,,
2002,Tasmania,-43.5474,146.9502,,,,,
2002,Tasmania,-43.4056,147.3615,,,,,
2002,Tasmania,-43.4442,147.3419,,,,,
2002,Tasmania,-43.1382,147.3996,,,,,
2002,Tasmania,-43.4001,147.3617,,,,,
2002,Tasmania,-40.9986,148.3562,,,,,
2002,Tasmania,-42.8912,147.9858,,,,,
2002,Tasmania,-42.9017,147.9895,,,,,
2002,Tasmania,-40.9912,148.35,,,,,
2002,Tasmania,-43.5328,147.0086,,,,,
2002,Tasmania,-43.0964,147.3782,,,,,
2002,Tasmania,-41.3472,148.3487,,,,,
2002,Tasmania,-41.5866,148.3237,,,,,
2002,Tasmania,-43.3838,147.3811,,,,,
2002,Tasmania,-42.1516,148.325,,,,,
2002,Tasmania,-42.9325,147.9949,,,,,
2002,Tasmania,-42.8636,147.9691,,,,,
2002,Tasmania,-41.8248,148.2751,,,,,
2002,Tasmania,-41.2724,148.3569,,,,,
2002,Tasmania,-43.1458,147.3984,,,,,
2002,Tasmania,-42.3464,148.3392,,,,,
2002,Tasmania,-41.5835,148.3234,,,,,
