year,stateProvince,decimalLatitude,decimalLongitude
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6404,148.1514
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6404,148.1514
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6406,148.1521
2010,Tasmania,-42.6406,148.1521
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6406,148.1521
2010,Tasmania,-42.6402,148.1545
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6416,148.1556
2010,Tasmania,-42.6404,148.1514
2010,Tasmania,-42.6418,148.1563
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6408,148.1532
2010,Tasmania,-42.6404,148.1514
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8413,147.9186
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8415,147.9188
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8429,147.917
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.8431,147.9168
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6649,148.1377
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6651,148.1383
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6662,148.1392
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.6656,148.1385
2010,Tasmania,-42.664,148.1372
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-42.6645,148.1374
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2522,148.3378
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2523,148.3385
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2545,148.3393
2010,Tasmania,-41.2548,148.3395
2010,Tasmania,-41.2548,148.3395
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1231,147.9755
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1265,147.9603
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1231,147.9753
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1247,147.9756
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1231,147.9754
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9602
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-43.1267,147.9595
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8733,147.8733
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8724,147.9513
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.87,147.9579
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8725,147.9504
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.8701,147.958
2011,Tasmania,-42.8735,147.9459
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6401,148.1512
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.6407,148.1522
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8455,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.8423,147.9179
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.8404,147.92
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.841,147.9191
2011,Tasmania,-42.843,147.917
2011,Tasmania,-42.843,147.917
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.141,147.9669
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1399,147.9674
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1392,147.9679
2011,Tasmania,-43.1393,147.9678
2011,Tasmania,-43.1393,147.9678
